page_url,h1,first_paragraph,outgoing_link_urls,image_urls
https://blog.boot.dev/news/hackathon-2025/,2025 Hackathon,"The 2025 Boot.dev Hackathon has been completed! We had an amazing turnout this year, with over 500 participants across two categories: Amateur and Pro. The projects were incredible, and the competition was fierce.",https://www.boot.dev;https://www.boot.dev/tracks/backend;https://www.boot.dev/tracks/backend-python-golang;https://www.boot.dev/tracks/backend-python-typescript;https://www.boot.dev/training;https://www.boot.dev/pricing;https://www.boot.dev/gifts;https://www.boot.dev/redeem;https://www.boot.dev/teams;https://www.boot.dev/community;https://www.youtube.com/@bootdotdev;https://www.backendbanter.fm/;https://www.boot.dev/lore;https://blog.boot.dev/;https://www.boot.dev/leaderboard;https://www.boot.dev;https://www.boot.dev/tracks/backend;https://www.boot.dev/tracks/backend-python-golang;https://www.boot.dev/tracks/backend-python-typescript;https://www.boot.dev/training;https://www.boot.dev/pricing;https://www.boot.dev/gifts;https://www.boot.dev/redeem;https://www.boot.dev/teams;https://www.boot.dev/community;https://www.youtube.com/@bootdotdev;https://www.backendbanter.fm/;https://www.boot.dev/lore;https://blog.boot.dev/;https://www.boot.dev/leaderboard;https://blog.boot.dev/;https://blog.boot.dev/news/;https://www.boot.dev/teachers/lane-wagner/;https://blog.boot.dev/news/hackathon-2025/#2025-winners;https://blog.boot.dev/news/hackathon-2025/#amateur-category;https://github.com/uncomfyhalomacro/bunny;https://github.com/mierdev/codemon/;https://github.com/haanhtuandev/pokemon-code-battle;https://github.com/Skallywaggs806/DMs_REIGN;https://github.com/fadelbantan/quickmind;https://github.com/FT1006/devesis;https://github.com/Vedjw/DonkeyType;https://github.com/AbdurDRahman/AlgoVisualizer;https://github.com/kawilkinson/gocade;https://github.com/riessss/BootBeats;https://blog.boot.dev/news/hackathon-2025/#pro-category;https://github.com/The-Memory-Managers/cpu-vs-ai;https://github.com/noazlee/code_off;https://github.com/Eqedos/BootDevMulti;https://github.com/patrickjoan/LagLens;https://github.com/sixsat/vtuber-js;https://github.com/ulises-gomez-dev/vim-wizards;https://github.com/Alpha2749/FluidSim;https://github.com/Pranay0205/coachlint;https://github.com/nmlakra/sc-inspect;https://github.com/sslaybac/your-way-TD;https://blog.boot.dev/news/hackathon-2025/#12-honorable-mentions-no-prizes-sorry;https://github.com/Irakli00/murder_she_code;https://github.com/Asfolny/geaves;https://github.com/yurikdotdev/covfefescript;https://github.com/rachyrachyrach/Bark-at-the-moon-paranormal-research;https://github.com/FeliciaFredlund/trackinstall;https://github.com/NBGtega/shoelace-cipher;https://github.com/A-thanasios/ScreamingPussies;https://github.com/ManoloEsS/cli-password-manager;https://github.com/Gosewinckel/Stellar_Gravity_Simulation;https://github.com/Cacutss/JamFrog;https://github.com/BlanahrAbarstyrn/EscapeTheCave;https://github.com/maniac-en/req;https://blog.boot.dev/news/hackathon-2025/#thank-you-for-participating;https://www.boot.dev/courses/build-personal-project-1;https://www.boot.dev/courses/build-capstone-project;https://blog.boot.dev/news/hackathon-2025/#archived-instructions-for-the-2025-hackathon;https://blog.boot.dev/news/hackathon-2025/#timeline;https://blog.boot.dev/news/hackathon-2025/#submission-instructions;https://blog.boot.dev/news/hackathon-2025/#voting-instructions;https://blog.boot.dev/news/hackathon-2025/#judging-criteria;https://blog.boot.dev/news/hackathon-2025/#prizes;https://blog.boot.dev/news/hackathon-2025/#misc-rules;https://github.com/bootdotdev/blog/issues;https://blog.boot.dev/news/bootdev-beat-2025-07/;https://blog.boot.dev/news/bootdev-beat-2025-06/;https://blog.boot.dev/news/bootdev-beat-2025-05/;https://blog.boot.dev/news/bootdev-beat-2025-04/;https://blog.boot.dev/categories/;https://blog.boot.dev/contact/;https://www.boot.dev/playground/go;https://blog.boot.dev/about/;https://twitter.com/bootdotdev;https://youtube.com/@bootdotdev;https://backendbanter.fm/;https://www.linkedin.com/school/bootdotdev;https://www.boot.dev;https://blog.boot.dev/sitemap.xml;https://blog.boot.dev/index.xml;https://blog.boot.dev/faq/;https://blog.boot.dev/terms/;https://blog.boot.dev/privacy/,https://blog.boot.dev/img/300/bootdev-logo-full-small.png;https://blog.boot.dev/img/800/bootsbackend.png.webp;https://blog.boot.dev/img/800/lane-profile.jpeg.webp;https://blog.boot.dev/img/800/bootsstandinggold.png.webp;https://blog.boot.dev/img/800/bootsstandinggold.png.webp;https://blog.boot.dev/img/800/412509565-af264412-8653-4409-94b1-1da5a3251503.png.webp;https://blog.boot.dev/img/800/412509565-af264412-8653-4409-94b1-1da5a3251503.png.webp;https://blog.boot.dev/img/800/bootssketches.png.webp;https://blog.boot.dev/img/800/bootssketches.png.webp;https://blog.boot.dev/img/800/bootscrystal.png.webp;https://blog.boot.dev/img/800/bootscrystal.png.webp;https://blog.boot.dev/img/300/bootdev-logo-full-small.png
https://blog.boot.dev/news/bootdev-beat-2025-07/,The Boot.dev Beat. July 2025,This month we were heads down building a lot of background stuff for big releases that are coming up - but we still did manage to get a few new features out the door!,https://www.boot.dev;https://www.boot.dev/tracks/backend;https://www.boot.dev/tracks/backend-python-golang;https://www.boot.dev/tracks/backend-python-typescript;https://www.boot.dev/training;https://www.boot.dev/pricing;https://www.boot.dev/gifts;https://www.boot.dev/redeem;https://www.boot.dev/teams;https://www.boot.dev/community;https://www.youtube.com/@bootdotdev;https://www.backendbanter.fm/;https://www.boot.dev/lore;https://blog.boot.dev/;https://www.boot.dev/leaderboard;https://www.boot.dev;https://www.boot.dev/tracks/backend;https://www.boot.dev/tracks/backend-python-golang;https://www.boot.dev/tracks/backend-python-typescript;https://www.boot.dev/training;https://www.boot.dev/pricing;https://www.boot.dev/gifts;https://www.boot.dev/redeem;https://www.boot.dev/teams;https://www.boot.dev/community;https://www.youtube.com/@bootdotdev;https://www.backendbanter.fm/;https://www.boot.dev/lore;https://blog.boot.dev/;https://www.boot.dev/leaderboard;https://blog.boot.dev/;https://blog.boot.dev/news/;https://www.boot.dev/teachers/lane-wagner/;https://blog.boot.dev/news/bootdev-beat-2025-07/#patch-notes;https://blog.boot.dev/news/bootdev-beat-2025-07/#1-javascript-course-walkthrough;https://www.boot.dev/courses/learn-javascript;https://www.youtube.com/watch?v=OOOfBC1grl0;https://blog.boot.dev/news/bootdev-beat-2025-07/#2-achivement-modal-rework;https://blog.boot.dev/news/bootdev-beat-2025-07/#3-leagues-and-leaderboard-update;https://www.boot.dev/leaderboard;https://blog.boot.dev/news/bootdev-beat-2025-07/#4-miscellaneous-improvements;https://blog.boot.dev/news/bootdev-beat-2025-07/#what-is-yet-to-come;https://github.com/bootdotdev/blog/issues;https://blog.boot.dev/news/bootdev-beat-2025-06/;https://blog.boot.dev/news/bootdev-beat-2025-05/;https://blog.boot.dev/news/bootdev-beat-2025-04/;https://blog.boot.dev/news/bootdev-beat-2025-03/;https://blog.boot.dev/categories/;https://blog.boot.dev/contact/;https://www.boot.dev/playground/go;https://blog.boot.dev/about/;https://twitter.com/bootdotdev;https://youtube.com/@bootdotdev;https://backendbanter.fm/;https://www.linkedin.com/school/bootdotdev;https://www.boot.dev;https://blog.boot.dev/sitemap.xml;https://blog.boot.dev/index.xml;https://blog.boot.dev/faq/;https://blog.boot.dev/terms/;https://blog.boot.dev/privacy/,https://blog.boot.dev/img/300/bootdev-logo-full-small.png;https://blog.boot.dev/img/800/bootsstandinggold.png.webp;https://blog.boot.dev/img/800/lane-profile.jpeg.webp;https://blog.boot.dev/img/800/achivementsimage.webp;https://blog.boot.dev/img/800/412509565-af264412-8653-4409-94b1-1da5a3251503.png.webp;https://blog.boot.dev/img/800/412509565-af264412-8653-4409-94b1-1da5a3251503.png.webp;https://blog.boot.dev/img/800/bootssketches.png.webp;https://blog.boot.dev/img/800/bootssketches.png.webp;https://blog.boot.dev/img/800/bootscrystal.png.webp;https://blog.boot.dev/img/800/bootscrystal.png.webp;https://blog.boot.dev/img/800/bootsmarch.png.webp;https://blog.boot.dev/img/800/bootsmarch.png.webp;https://blog.boot.dev/img/300/bootdev-logo-full-small.png
https://blog.boot.dev/news/bootdev-beat-2024-09/,The Boot.dev Beat. September 2024,"The aracnum was soooooo close to defeating the Hound of Zaggoroth in this month’s boss fight. 88,297,514 xp was gained over the course of the event, and 90,000,000 was all that was needed to secure victory. It’s a shame, but we can’t win them all. The hound will return soon.",https://www.boot.dev;https://www.boot.dev/tracks/backend;https://www.boot.dev/tracks/backend-python-golang;https://www.boot.dev/tracks/backend-python-typescript;https://www.boot.dev/training;https://www.boot.dev/pricing;https://www.boot.dev/gifts;https://www.boot.dev/redeem;https://www.boot.dev/teams;https://www.boot.dev/community;https://www.youtube.com/@bootdotdev;https://www.backendbanter.fm/;https://www.boot.dev/lore;https://blog.boot.dev/;https://www.boot.dev/leaderboard;https://www.boot.dev;https://www.boot.dev/tracks/backend;https://www.boot.dev/tracks/backend-python-golang;https://www.boot.dev/tracks/backend-python-typescript;https://www.boot.dev/training;https://www.boot.dev/pricing;https://www.boot.dev/gifts;https://www.boot.dev/redeem;https://www.boot.dev/teams;https://www.boot.dev/community;https://www.youtube.com/@bootdotdev;https://www.backendbanter.fm/;https://www.boot.dev/lore;https://blog.boot.dev/;https://www.boot.dev/leaderboard;https://blog.boot.dev/;https://blog.boot.dev/news/;https://www.boot.dev/teachers/lane-wagner/;https://blog.boot.dev/news/bootdev-beat-2024-09/#patch-notes;https://www.boot.dev/courses/build-asteroids;https://blog.boot.dev/news/bootdev-beat-2024-09/#1-new-course-build-an-asteroids-game;https://www.boot.dev/courses/learn-object-oriented-programming;https://www.pygame.org;https://blog.boot.dev/news/bootdev-beat-2024-09/#2-text-to-speech;https://blog.boot.dev/news/bootdev-beat-2024-09/#3-new-fonts--design;https://blog.boot.dev/news/bootdev-beat-2024-09/#4-go-replaced-js-in-the-track;https://www.boot.dev/courses/learn-http-clients-golang;https://www.boot.dev/courses/build-web-crawler-golang;https://blog.boot.dev/news/bootdev-beat-2024-09/#5-testing-anthropic-claude-sonnet;https://blog.boot.dev/news/bootdev-beat-2024-09/#6-miscellaneous-improvements;https://blog.boot.dev/news/bootdev-beat-2024-09/#what-is-yet-to-come;https://blog.boot.dev/news/bootdev-beat-2024-09/#backend-banter-podcast;https://podcasters.spotify.com/pod/show/backend-banter-fm/episodes/069---Season-Finale-The-Boot-dev-Origin-Story-w-Allan-e2n3jak;https://podcasters.spotify.com/pod/show/backend-banter-fm/episodes/068---Should-you-trust-tech-influencers--feat--Charles-The-III-e2n3igj;https://podcasters.spotify.com/pod/show/backend-banter-fm/episodes/067---How-to-Be-Better-than-96-487-of-Developers-e2mq7j0;https://podcasters.spotify.com/pod/show/backend-banter-fm/episodes/066---CSS-Is-The-Hardest-Programming-Language-e2n26ab;https://podcasters.spotify.com/pod/show/backend-banter-fm/episodes/065---I-Quit-Voice-Coaching-for-Typescript-feat--Matt-Pocock-e2mo934;https://podcasters.spotify.com/pod/show/backend-banter-fm/episodes/064---Youre-doing-networking-wrong-feat--Lawrence-Lockhart-e2lqorm;https://www.youtube.com/@backendbanterfm;https://open.spotify.com/show/35trT95UkRVCkEb6tXndpF;https://podcasts.apple.com/us/podcast/backend-banter/id1688115203;https://github.com/bootdotdev/blog/issues;https://blog.boot.dev/news/bootdev-beat-2024-08/;https://blog.boot.dev/news/bootdev-beat-2024-07/;https://blog.boot.dev/news/bootdev-beat-2024-06/;https://blog.boot.dev/news/bootdev-beat-2024-05/;https://blog.boot.dev/categories/;https://blog.boot.dev/contact/;https://www.boot.dev/playground/go;https://blog.boot.dev/about/;https://twitter.com/bootdotdev;https://youtube.com/@bootdotdev;https://backendbanter.fm/;https://www.linkedin.com/school/bootdotdev;https://www.boot.dev;https://blog.boot.dev/sitemap.xml;https://blog.boot.dev/index.xml;https://blog.boot.dev/faq/;https://blog.boot.dev/terms/;https://blog.boot.dev/privacy/,https://blog.boot.dev/img/300/bootdev-logo-full-small.png;https://blog.boot.dev/img/800/bootsseptember2024.png.webp;https://blog.boot.dev/img/800/lane-profile.jpeg.webp;https://storage.googleapis.com/qvault-webapp-dynamic-assets/course_assets/9RM29WO.png;https://storage.googleapis.com/qvault-webapp-dynamic-assets/course_assets/DjgNiVa.png;https://blog.boot.dev/img/800/bootsaugust.png.webp;https://blog.boot.dev/img/800/bootsaugust.png.webp;https://blog.boot.dev/img/800/bootscamping.png.webp;https://blog.boot.dev/img/800/bootscamping.png.webp;https://blog.boot.dev/img/800/boots_beach.png.webp;https://blog.boot.dev/img/800/boots_beach.png.webp;https://blog.boot.dev/img/800/ruinreborn_drums_fantasy_drums_drums_in_center_of_shot_flower_9ca2b3ce-5e80-4ba1-8de0-169128110245_0.png.webp;https://blog.boot.dev/img/800/ruinreborn_drums_fantasy_drums_drums_in_center_of_shot_flower_9ca2b3ce-5e80-4ba1-8de0-169128110245_0.png.webp;https://blog.boot.dev/img/300/bootdev-logo-full-small.png
https://blog.boot.dev/news/bootdev-beat-2024-12/,The Boot.dev Beat. December 2024,"Potions got a rework, solutions were added to the Git course, and I’ve been sick for like 10 days straight… hope your Holidays are staying healthier than mine!",https://www.boot.dev;https://www.boot.dev/tracks/backend;https://www.boot.dev/tracks/backend-python-golang;https://www.boot.dev/tracks/backend-python-typescript;https://www.boot.dev/training;https://www.boot.dev/pricing;https://www.boot.dev/gifts;https://www.boot.dev/redeem;https://www.boot.dev/teams;https://www.boot.dev/community;https://www.youtube.com/@bootdotdev;https://www.backendbanter.fm/;https://www.boot.dev/lore;https://blog.boot.dev/;https://www.boot.dev/leaderboard;https://www.boot.dev;https://www.boot.dev/tracks/backend;https://www.boot.dev/tracks/backend-python-golang;https://www.boot.dev/tracks/backend-python-typescript;https://www.boot.dev/training;https://www.boot.dev/pricing;https://www.boot.dev/gifts;https://www.boot.dev/redeem;https://www.boot.dev/teams;https://www.boot.dev/community;https://www.youtube.com/@bootdotdev;https://www.backendbanter.fm/;https://www.boot.dev/lore;https://blog.boot.dev/;https://www.boot.dev/leaderboard;https://blog.boot.dev/;https://blog.boot.dev/news/;https://www.boot.dev/teachers/lane-wagner/;https://blog.boot.dev/news/bootdev-beat-2024-12/#patch-notes;https://blog.boot.dev/news/bootdev-beat-2024-12/#1-3-month-gift-codes;https://www.boot.dev/gifts;https://blog.boot.dev/news/bootdev-beat-2024-12/#2-git-courses-walkthrough;https://www.boot.dev/teachers/the-primeagen;https://www.boot.dev/courses/learn-git;https://www.youtube.com/@bootdotdev?sub_confirmation=1;https://blog.boot.dev/news/bootdev-beat-2024-12/#3-potion-updates;https://blog.boot.dev/news/bootdev-beat-2024-12/#4-miscellaneous-improvements;https://blog.boot.dev/news/bootdev-beat-2024-12/#what-is-yet-to-come;https://blog.boot.dev/news/bootdev-beat-2024-12/#new-youtube-explainer-videos;https://www.youtube.com/@bootdotdev?sub_confirmation=1;https://www.youtube.com/watch?v=ygJJ5Gg7txA;https://www.youtube.com/watch?v=IpazwWu__Io;https://www.youtube.com/watch?v=BJc39EExAuU;https://www.youtube.com/watch?v=rQ2h0ljTdNU;https://github.com/bootdotdev/blog/issues;https://blog.boot.dev/news/bootdev-beat-2024-11/;https://blog.boot.dev/news/bootdev-beat-2024-10/;https://blog.boot.dev/news/bootdev-beat-2024-09/;https://blog.boot.dev/news/bootdev-beat-2024-08/;https://blog.boot.dev/categories/;https://blog.boot.dev/contact/;https://www.boot.dev/playground/go;https://blog.boot.dev/about/;https://twitter.com/bootdotdev;https://youtube.com/@bootdotdev;https://backendbanter.fm/;https://www.linkedin.com/school/bootdotdev;https://www.boot.dev;https://blog.boot.dev/sitemap.xml;https://blog.boot.dev/index.xml;https://blog.boot.dev/faq/;https://blog.boot.dev/terms/;https://blog.boot.dev/privacy/,https://blog.boot.dev/img/300/bootdev-logo-full-small.png;https://blog.boot.dev/img/800/bootsdecember2024.png.webp;https://blog.boot.dev/img/800/lane-profile.jpeg.webp;https://blog.boot.dev/img/800/bootsthanksgiving.png.webp;https://blog.boot.dev/img/800/bootsthanksgiving.png.webp;https://blog.boot.dev/img/800/bootsoctober.png.webp;https://blog.boot.dev/img/800/bootsoctober.png.webp;https://blog.boot.dev/img/800/bootsseptember2024.png.webp;https://blog.boot.dev/img/800/bootsseptember2024.png.webp;https://blog.boot.dev/img/800/bootsaugust.png.webp;https://blog.boot.dev/img/800/bootsaugust.png.webp;https://blog.boot.dev/img/300/bootdev-logo-full-small.png
https://blog.boot.dev/news/bootdev-beat-2025-09/,The Boot.dev Beat. September 2025,"The training grounds are LIVE! 21,000 challenges have been generated between the launch and as I write this, and we’re just getting started. Big things to come.",https://www.boot.dev;https://www.boot.dev/tracks/backend;https://www.boot.dev/tracks/backend-python-golang;https://www.boot.dev/tracks/backend-python-typescript;https://www.boot.dev/training;https://www.boot.dev/pricing;https://www.boot.dev/gifts;https://www.boot.dev/redeem;https://www.boot.dev/teams;https://www.boot.dev/community;https://www.youtube.com/@bootdotdev;https://www.backendbanter.fm/;https://www.boot.dev/lore;https://blog.boot.dev/;https://www.boot.dev/leaderboard;https://www.boot.dev;https://www.boot.dev/tracks/backend;https://www.boot.dev/tracks/backend-python-golang;https://www.boot.dev/tracks/backend-python-typescript;https://www.boot.dev/training;https://www.boot.dev/pricing;https://www.boot.dev/gifts;https://www.boot.dev/redeem;https://www.boot.dev/teams;https://www.boot.dev/community;https://www.youtube.com/@bootdotdev;https://www.backendbanter.fm/;https://www.boot.dev/lore;https://blog.boot.dev/;https://www.boot.dev/leaderboard;https://blog.boot.dev/;https://blog.boot.dev/news/;https://www.boot.dev/teachers/lane-wagner/;https://blog.boot.dev/news/bootdev-beat-2025-09/#patch-notes;https://blog.boot.dev/news/bootdev-beat-2025-09/#1-training-grounds-is-live;https://www.youtube.com/@bootdotdev?sub_confirmation=1;https://www.boot.dev/training;https://en.wikipedia.org/wiki/Spaced_repetition;https://blog.boot.dev/news/bootdev-beat-2025-09/#2-boots-interview-lessons;https://blog.boot.dev/news/bootdev-beat-2025-09/#3-http-protocol-course-walkthrough;https://www.boot.dev/courses/learn-http-protocol-golang;https://www.youtube.com/@bootdotdev?sub_confirmation=1;https://blog.boot.dev/news/bootdev-beat-2025-09/#4-ai-agent-course-walkthrough;https://www.boot.dev/courses/build-ai-agent-python;https://www.youtube.com/@bootdotdev?sub_confirmation=1;https://blog.boot.dev/news/bootdev-beat-2025-09/#5-big-web-scraper-course-updates;https://www.boot.dev/courses/build-web-scraper-python;https://www.boot.dev/courses/build-web-scraper-typescript;https://www.boot.dev/courses/build-web-scraper-golang;https://blog.boot.dev/news/bootdev-beat-2025-09/#6-miscellaneous-improvements;https://blog.boot.dev/news/bootdev-beat-2025-09/#what-is-yet-to-come;https://github.com/bootdotdev/blog/issues;https://blog.boot.dev/news/training-grounds-launch/;https://blog.boot.dev/news/bootdev-beat-2025-08/;https://blog.boot.dev/news/hackathon-2025/;https://blog.boot.dev/news/bootdev-beat-2025-07/;https://blog.boot.dev/categories/;https://blog.boot.dev/contact/;https://www.boot.dev/playground/go;https://blog.boot.dev/about/;https://twitter.com/bootdotdev;https://youtube.com/@bootdotdev;https://backendbanter.fm/;https://www.linkedin.com/school/bootdotdev;https://www.boot.dev;https://blog.boot.dev/sitemap.xml;https://blog.boot.dev/index.xml;https://blog.boot.dev/faq/;https://blog.boot.dev/terms/;https://blog.boot.dev/privacy/,https://blog.boot.dev/img/300/bootdev-logo-full-small.png;https://blog.boot.dev/img/800/bootssalmonhoney.webp.webp;https://blog.boot.dev/img/800/lane-profile.jpeg.webp;https://blog.boot.dev/img/800/traininggroundsscreenshot.png.webp;https://blog.boot.dev/img/800/traininggroundsscreenshot.png.webp;https://blog.boot.dev/img/800/bootsaugust.png.webp;https://blog.boot.dev/img/800/bootsaugust.png.webp;https://blog.boot.dev/img/800/bootsbackend.png.webp;https://blog.boot.dev/img/800/bootsbackend.png.webp;https://blog.boot.dev/img/800/bootsstandinggold.png.webp;https://blog.boot.dev/img/800/bootsstandinggold.png.webp;https://blog.boot.dev/img/300/bootdev-logo-full-small.png
https://blog.boot.dev/news/bootdev-beat-2025-08/,The Boot.dev Beat. August 2025,"We ran the biggest hackathon I’ve ever been a part of (500+ participants!) and saw some incredible projects come out of it. Thanks to everyone that participated, I’m excited for the next one!",https://www.boot.dev;https://www.boot.dev/tracks/backend;https://www.boot.dev/tracks/backend-python-golang;https://www.boot.dev/tracks/backend-python-typescript;https://www.boot.dev/training;https://www.boot.dev/pricing;https://www.boot.dev/gifts;https://www.boot.dev/redeem;https://www.boot.dev/teams;https://www.boot.dev/community;https://www.youtube.com/@bootdotdev;https://www.backendbanter.fm/;https://www.boot.dev/lore;https://blog.boot.dev/;https://www.boot.dev/leaderboard;https://www.boot.dev;https://www.boot.dev/tracks/backend;https://www.boot.dev/tracks/backend-python-golang;https://www.boot.dev/tracks/backend-python-typescript;https://www.boot.dev/training;https://www.boot.dev/pricing;https://www.boot.dev/gifts;https://www.boot.dev/redeem;https://www.boot.dev/teams;https://www.boot.dev/community;https://www.youtube.com/@bootdotdev;https://www.backendbanter.fm/;https://www.boot.dev/lore;https://blog.boot.dev/;https://www.boot.dev/leaderboard;https://blog.boot.dev/;https://blog.boot.dev/news/;https://www.boot.dev/teachers/lane-wagner/;https://blog.boot.dev/news/bootdev-beat-2025-08/#patch-notes;https://blog.boot.dev/news/bootdev-beat-2025-08/#1-2025-hackathon-winners;https://blog.boot.dev/news/hackathon-2025;https://github.com/uncomfyhalomacro/bunny;https://github.com/mierdev/codemon/;https://github.com/haanhtuandev/pokemon-code-battle;https://github.com/The-Memory-Managers/cpu-vs-ai;https://github.com/noazlee/code_off;https://github.com/Eqedos/BootDevMulti;https://blog.boot.dev/news/bootdev-beat-2025-08/#2-listen-totalk-to-boots;https://blog.boot.dev/news/bootdev-beat-2025-08/#3-updated-migrations-chapter-in-sql-course;https://www.boot.dev/courses/learn-sql;https://blog.boot.dev/news/bootdev-beat-2025-08/#4-new-chest-icons;https://blog.boot.dev/news/bootdev-beat-2025-08/#5-miscellaneous-improvements;https://blog.boot.dev/news/bootdev-beat-2025-08/#what-is-yet-to-come;https://github.com/bootdotdev/blog/issues;https://blog.boot.dev/news/hackathon-2025/;https://blog.boot.dev/news/bootdev-beat-2025-07/;https://blog.boot.dev/news/bootdev-beat-2025-06/;https://blog.boot.dev/news/bootdev-beat-2025-05/;https://blog.boot.dev/categories/;https://blog.boot.dev/contact/;https://www.boot.dev/playground/go;https://blog.boot.dev/about/;https://twitter.com/bootdotdev;https://youtube.com/@bootdotdev;https://backendbanter.fm/;https://www.linkedin.com/school/bootdotdev;https://www.boot.dev;https://blog.boot.dev/sitemap.xml;https://blog.boot.dev/index.xml;https://blog.boot.dev/faq/;https://blog.boot.dev/terms/;https://blog.boot.dev/privacy/,https://blog.boot.dev/img/300/bootdev-logo-full-small.png;https://blog.boot.dev/img/800/bootsaugust.png.webp;https://blog.boot.dev/img/800/lane-profile.jpeg.webp;https://blog.boot.dev/img/800/talktoboots.png.webp;https://blog.boot.dev/img/800/listentoboots.png.webp;https://blog.boot.dev/img/800/chestquests.png.webp;https://blog.boot.dev/img/800/bootsbackend.png.webp;https://blog.boot.dev/img/800/bootsbackend.png.webp;https://blog.boot.dev/img/800/bootsstandinggold.png.webp;https://blog.boot.dev/img/800/bootsstandinggold.png.webp;https://blog.boot.dev/img/800/412509565-af264412-8653-4409-94b1-1da5a3251503.png.webp;https://blog.boot.dev/img/800/412509565-af264412-8653-4409-94b1-1da5a3251503.png.webp;https://blog.boot.dev/img/800/bootssketches.png.webp;https://blog.boot.dev/img/800/bootssketches.png.webp;https://blog.boot.dev/img/300/bootdev-logo-full-small.png
https://blog.boot.dev/news/bootdev-beat-2025-06/,The Boot.dev Beat. June 2025,We’ve capitulated into the vibe coding era? Well… not really. But it’s cool to understand how AI agents like Cursor and Claude Code work under the hood.,https://www.boot.dev;https://www.boot.dev/tracks/backend;https://www.boot.dev/tracks/backend-python-golang;https://www.boot.dev/tracks/backend-python-typescript;https://www.boot.dev/training;https://www.boot.dev/pricing;https://www.boot.dev/gifts;https://www.boot.dev/redeem;https://www.boot.dev/teams;https://www.boot.dev/community;https://www.youtube.com/@bootdotdev;https://www.backendbanter.fm/;https://www.boot.dev/lore;https://blog.boot.dev/;https://www.boot.dev/leaderboard;https://www.boot.dev;https://www.boot.dev/tracks/backend;https://www.boot.dev/tracks/backend-python-golang;https://www.boot.dev/tracks/backend-python-typescript;https://www.boot.dev/training;https://www.boot.dev/pricing;https://www.boot.dev/gifts;https://www.boot.dev/redeem;https://www.boot.dev/teams;https://www.boot.dev/community;https://www.youtube.com/@bootdotdev;https://www.backendbanter.fm/;https://www.boot.dev/lore;https://blog.boot.dev/;https://www.boot.dev/leaderboard;https://blog.boot.dev/;https://blog.boot.dev/news/;https://www.boot.dev/teachers/lane-wagner/;https://blog.boot.dev/news/bootdev-beat-2025-06/#patch-notes;https://www.boot.dev/courses/build-ai-agent-python;https://blog.boot.dev/news/bootdev-beat-2025-06/#1-new-build-an-ai-agent-course-is-live;https://www.boot.dev/courses/build-static-site-generator-python;https://www.boot.dev/courses/build-maze-solver-python;https://blog.boot.dev/news/bootdev-beat-2025-06/#2-massive-speed-improvements;https://blog.boot.dev/news/bootdev-beat-2025-06/#3-boots-improvements;https://blog.boot.dev/news/bootdev-beat-2025-06/#4-docker-course-update;https://www.boot.dev/courses/learn-docker;https://blog.boot.dev/news/bootdev-beat-2025-06/#5-miscellaneous-improvements;https://blog.boot.dev/news/bootdev-beat-2025-06/#what-is-yet-to-come;https://blog.boot.dev/news/bootdev-beat-2025-06/#new-youtube-videos;https://www.youtube.com/@bootdotdev?sub_confirmation=1;https://www.youtube.com/shorts/tBns-Uc6D3I;https://www.youtube.com/shorts/drLXYsuurCw;https://www.youtube.com/shorts/NIZP4q8EvwI;https://github.com/bootdotdev/blog/issues;https://blog.boot.dev/news/bootdev-beat-2025-05/;https://blog.boot.dev/news/bootdev-beat-2025-04/;https://blog.boot.dev/news/bootdev-beat-2025-03/;https://blog.boot.dev/news/bootdev-beat-2025-02/;https://blog.boot.dev/categories/;https://blog.boot.dev/contact/;https://www.boot.dev/playground/go;https://blog.boot.dev/about/;https://twitter.com/bootdotdev;https://youtube.com/@bootdotdev;https://backendbanter.fm/;https://www.linkedin.com/school/bootdotdev;https://www.boot.dev;https://blog.boot.dev/sitemap.xml;https://blog.boot.dev/index.xml;https://blog.boot.dev/faq/;https://blog.boot.dev/terms/;https://blog.boot.dev/privacy/,https://blog.boot.dev/img/300/bootdev-logo-full-small.png;https://blog.boot.dev/img/800/412509565-af264412-8653-4409-94b1-1da5a3251503.png.webp;https://blog.boot.dev/img/800/lane-profile.jpeg.webp;https://blog.boot.dev/img/800/bootssketches.png.webp;https://blog.boot.dev/img/800/bootssketches.png.webp;https://blog.boot.dev/img/800/bootscrystal.png.webp;https://blog.boot.dev/img/800/bootscrystal.png.webp;https://blog.boot.dev/img/800/bootsmarch.png.webp;https://blog.boot.dev/img/800/bootsmarch.png.webp;https://blog.boot.dev/img/800/bootsreadingabook.png.webp;https://blog.boot.dev/img/800/bootsreadingabook.png.webp;https://blog.boot.dev/img/300/bootdev-logo-full-small.png
